aspect,kappa,res_size,noise_model,seed,effective_kappa,method,final_be,pass_fail,iters_to_stable
10,1000.0,1e-06,a_and_b,10001,359.9290645991294,fossils,1.1762480468301387e-17,1,
10,1000.0,1e-06,a_and_b,20002,369.19450626799096,fossils,1.5694111968553173e-17,1,
10,1000.0,1e-06,a_and_b,30003,363.3271641883555,fossils,1.6349825162127014e-17,1,
10,1000.0,1e-06,a_and_b,40004,364.40025243286516,fossils,1.5281976921331e-17,1,
10,1000.0,1e-10,b_only,10001,1000.0,fossils,9.783832128057342e-18,1,2
10,1000.0,1e-10,b_only,32439,1000.0,fossils,1.3544044269470418e-17,1,2
10,1000.0,1e-10,b_only,20002,1000.0,fossils,8.951704965622633e-18,1,2
10,1000.0,1e-10,b_only,30003,1000.0,fossils,1.612161271671332e-17,1,1
10,1000.0,1e-10,b_only,40004,1000.0,fossils,1.4537056140977517e-17,1,2
10,1000.0,1e-10,a_and_b,32439,356.90588337919075,fossils,2.2846265427134128e-17,1,
10,1000.0,1e-10,a_and_b,10001,359.9290645991294,fossils,1.1682736153976865e-17,1,
10,1000.0,1e-10,a_and_b,20002,369.19450626799096,fossils,1.4981243703237315e-17,1,
10,1000.0,1e-10,a_and_b,30003,363.3271641883555,fossils,1.8820650997023022e-17,1,
10,1000.0,1e-10,a_and_b,40004,364.40025243286516,fossils,1.4008420257738292e-17,1,
10,1000000.0,0.01,b_only,32439,1000000.0,fossils,1.5696061131488485e-17,1,12
10,1000000.0,0.01,b_only,10001,1000000.0,fossils,1.0921680334148406e-17,1,15
10,1000000.0,0.01,b_only,20002,1000000.0,fossils,1.281668059264364e-17,1,11
10,1000000.0,0.01,b_only,30003,1000000.0,fossils,1.4239303978269827e-17,1,11
10,1000000.0,0.01,b_only,40004,1000000.0,fossils,1.9130985431600707e-17,1,12
10,1000000.0,0.01,a_and_b,32439,610.6357890815535,fossils,1.6184789201996923e-17,1,
10,1000000.0,0.01,a_and_b,10001,630.6108136934367,fossils,2.266332963445304e-17,1,
10,1000000.0,0.01,a_and_b,20002,599.5079327583828,fossils,1.5053955985080375e-17,1,
10,1000000.0,0.01,a_and_b,30003,610.1743455734585,fossils,4.93959614289441e-13,0,
10,1000000.0,1e-06,b_only,32439,1000000.0,fossils,1.1249179235245951e-17,1,5
10,1000000.0,1e-06,b_only,10001,1000000.0,fossils,1.3492366758128031e-17,1,5
10,1000000.0,0.01,a_and_b,40004,602.111505407568,fossils,1.9783710601680374e-17,1,
10,1000000.0,1e-06,b_only,20002,1000000.0,fossils,1.2623963239364357e-17,1,3
10,1000000.0,1e-06,b_only,30003,1000000.0,fossils,1.0329966419213437e-17,1,3
10,1000000.0,1e-06,b_only,40004,1000000.0,fossils,1.0073332126651574e-17,1,4
10,1000000.0,1e-06,a_and_b,32439,610.6357890815535,fossils,1.572713060104498e-17,1,
10,1000000.0,1e-06,a_and_b,10001,630.6108136934367,fossils,1.868622250594125e-17,1,
10,1000000.0,1e-06,a_and_b,20002,599.5079327583828,fossils,1.5729175174750073e-17,1,
10,1000000.0,1e-06,a_and_b,30003,610.1743455734585,fossils,4.939512636453132e-13,0,
10,1000000.0,1e-06,a_and_b,40004,602.111505407568,fossils,1.6600639163931612e-17,1,
10,1000000.0,1e-10,b_only,32439,1000000.0,fossils,1.035290495849078e-17,1,0
10,1000000.0,1e-10,b_only,10001,1000000.0,fossils,9.42245776725241e-18,1,0
10,1000000.0,1e-10,b_only,20002,1000000.0,fossils,8.647105993376008e-18,1,0
10,1000000.0,1e-10,b_only,30003,1000000.0,fossils,1.2292539365931145e-17,1,1
10,1000000.0,1e-10,b_only,40004,1000000.0,fossils,1.1337500383067087e-17,1,1
10,1000000.0,1e-10,a_and_b,32439,610.6357890815535,fossils,1.3513412487750479e-17,1,
10,1000000.0,1e-10,a_and_b,10001,630.6108136934367,fossils,2.0914370504116267e-17,1,
10,1000000.0,1e-10,a_and_b,20002,599.5079327583828,fossils,2.0811378070014528e-17,1,
10,1000000.0,1e-10,a_and_b,30003,610.1743455734585,fossils,4.939500674620783e-13,0,
10,1000000.0,1e-10,a_and_b,40004,602.111505407568,fossils,1.3755439570808018e-17,1,
10,1000000000.0,0.01,b_only,32439,1000000000.0,fossils,1.522465138719241e-17,1,6
10,1000000000.0,0.01,b_only,10001,1000000000.0,fossils,1.740350854428223e-17,1,7
10,1000000000.0,0.01,b_only,20002,1000000000.0,fossils,1.1691486415288299e-17,1,6
10,1000000000.0,0.01,b_only,30003,1000000000.0,fossils,1.7331566769319982e-17,1,5
10,1000000000.0,0.01,b_only,40004,1000000000.0,fossils,1.3971816141779496e-17,1,6
10,1000000000.0,0.01,a_and_b,32439,708.2766130207249,fossils,3.4875187610168755e-17,1,
10,1000000000.0,0.01,a_and_b,10001,751.7986820157645,fossils,2.8697152969715667e-16,1,
10,1000000000.0,0.01,a_and_b,20002,733.6684088342619,fossils,1.1204877290999377e-17,1,
10,1000000000.0,0.01,a_and_b,30003,725.2644097496944,fossils,1.7262409624370535e-15,0,
10,1000000000.0,0.01,a_and_b,40004,713.7281088026259,fossils,1.9681003600965228e-17,1,
10,1000000000.0,1e-06,b_only,32439,1000000000.0,fossils,8.599592427368707e-18,1,0
10,1000000000.0,1e-06,b_only,10001,1000000000.0,fossils,1.2006379631781375e-17,1,0
10,1000000000.0,1e-06,b_only,20002,1000000000.0,fossils,8.70454656279452e-18,1,0
10,1000000000.0,1e-06,b_only,30003,1000000000.0,fossils,1.5132113559375337e-17,1,0
10,1000000000.0,1e-06,b_only,40004,1000000000.0,fossils,1.4174299990141414e-17,1,1
10,1000000000.0,1e-06,a_and_b,32439,708.2766130207249,fossils,3.5489249865484435e-17,1,
10,1000000000.0,1e-06,a_and_b,10001,751.7986820157645,fossils,2.9450968164111776e-16,1,
10,1000000000.0,1e-06,a_and_b,20002,733.6684088342619,fossils,1.5485808124908396e-17,1,
10,1000000000.0,1e-06,a_and_b,30003,725.2644097496944,fossils,1.7286017060882374e-15,0,
10,1000000000.0,1e-06,a_and_b,40004,713.7281088026259,fossils,1.6002105456072606e-17,1,
10,1000000000.0,1e-10,b_only,32439,1000000000.0,fossils,1.5332636929244348e-17,1,0
10,1000000000.0,1e-10,b_only,10001,1000000000.0,fossils,1.7107924003489248e-17,1,0
10,1000000000.0,1e-10,b_only,20002,1000000000.0,fossils,1.1559708497432569e-17,1,0
10,1000000000.0,1e-10,b_only,30003,1000000000.0,fossils,1.3022803712390194e-17,1,0
10,1000000000.0,1e-10,b_only,40004,1000000000.0,fossils,1.4907182103890765e-17,1,1
10,1000000000.0,1e-10,a_and_b,32439,708.2766130207249,fossils,3.8418666274435056e-17,1,
10,1000000000.0,1e-10,a_and_b,10001,751.7986820157645,fossils,2.8978610394265983e-16,1,
10,1000000000.0,1e-10,a_and_b,20002,733.6684088342619,fossils,1.6641828267202293e-17,1,
10,1000000000.0,1e-10,a_and_b,30003,725.2644097496944,fossils,1.7260475860058582e-15,0,
10,1000000000.0,1e-10,a_and_b,40004,713.7281088026259,fossils,1.5631261718044738e-17,1,
10,1000000000000.0,0.01,b_only,32439,1000000000000.0,fossils,1.0090297542219284e-17,1,1
10,1000000000000.0,0.01,b_only,10001,1000000000000.0,fossils,9.454059042016774e-18,1,1
10,1000000000000.0,0.01,b_only,20002,1000000000000.0,fossils,1.282673964841165e-17,1,1
10,1000000000000.0,0.01,b_only,30003,1000000000000.0,fossils,1.057957758802313e-17,1,1
10,1000000000000.0,0.01,b_only,40004,1000000000000.0,fossils,9.504550101022494e-18,1,1
10,1000000000000.0,0.01,b_only,50005,1000000000000.0,fossils,9.00068896618434e-18,1,1
10,1000000000000.0,0.01,b_only,60006,1000000000000.0,fossils,1.917576540918938e-17,1,1
10,1000000000000.0,0.01,b_only,70007,1000000000000.0,fossils,1.6956344201617846e-17,1,1
10,1000000000000.0,0.01,b_only,80008,1000000000000.0,fossils,1.2634035183349373e-17,1,1
10,1000000000000.0,0.01,b_only,90009,1000000000000.0,fossils,1.1029586938501577e-17,1,1
10,1000000000000.0,0.01,a_and_b,32439,773.6978674227296,fossils,3.5636658963846475e-17,1,
10,1000000000000.0,0.01,a_and_b,10001,827.9014014068637,fossils,1.2594623933198394e-17,1,
10,1000000000000.0,0.01,a_and_b,20002,802.7457183202193,fossils,1.7778324008370345e-17,1,
10,1000000000000.0,0.01,a_and_b,30003,801.290804894721,fossils,2.705730511464847e-13,0,
10,1000000000000.0,0.01,a_and_b,40004,789.7431525361552,fossils,1.6628364849779467e-17,1,
10,1000000000000.0,0.01,a_and_b,50005,787.3700576998347,fossils,1.8561437293581106e-17,1,
10,1000000000000.0,0.01,a_and_b,60006,823.8411639588031,fossils,2.081234683981483e-17,1,
10,1000000000000.0,0.01,a_and_b,70007,793.4991600916743,fossils,1.0917977951779589e-16,1,
10,1000000000000.0,0.01,a_and_b,80008,779.3932184215512,fossils,1.7929995280852833e-17,1,
10,1000000000000.0,0.01,a_and_b,90009,806.7717436449152,fossils,1.2742402818279511e-17,1,
10,1000000000000.0,1e-06,b_only,32439,1000000000000.0,fossils,9.530299160817888e-18,1,0
10,1000000000000.0,1e-06,b_only,10001,1000000000000.0,fossils,8.537450907398796e-18,1,1
10,1000000000000.0,1e-06,b_only,20002,1000000000000.0,fossils,8.606016204526083e-18,1,0
10,1000000000000.0,1e-06,b_only,30003,1000000000000.0,fossils,1.2380454980898764e-17,1,1
10,1000000000000.0,1e-06,b_only,40004,1000000000000.0,fossils,1.149042780529346e-17,1,1
10,1000000000000.0,1e-06,b_only,50005,1000000000000.0,fossils,1.45184525756678e-17,1,0
10,1000000000000.0,1e-06,b_only,60006,1000000000000.0,fossils,2.5205980643205825e-17,1,1
10,1000000000000.0,1e-06,b_only,70007,1000000000000.0,fossils,1.549089973812037e-17,1,1
10,1000000000000.0,1e-06,b_only,80008,1000000000000.0,fossils,9.748056185171702e-18,1,1
10,1000000000000.0,1e-06,b_only,90009,1000000000000.0,fossils,1.1478459344426917e-17,1,0
10,1000000000000.0,1e-06,a_and_b,32439,773.6978674227296,fossils,3.289917252682271e-17,1,
10,1000000000000.0,1e-06,a_and_b,10001,827.9014014068637,fossils,1.6311015674477602e-17,1,
10,1000000000000.0,1e-06,a_and_b,20002,802.7457183202193,fossils,2.000910841066982e-17,1,
10,1000000000000.0,1e-06,a_and_b,30003,801.290804894721,fossils,2.705746548268888e-13,0,
10,1000000000000.0,1e-06,a_and_b,40004,789.7431525361552,fossils,1.588924536470181e-17,1,
10,1000000000000.0,1e-06,a_and_b,50005,787.3700576998347,fossils,1.7930509797964418e-17,1,
10,1000000000000.0,1e-06,a_and_b,60006,823.8411639588031,fossils,2.955967548639344e-17,1,
10,1000000000000.0,1e-06,a_and_b,70007,793.4991600916743,fossils,1.0996031321446737e-16,1,
10,1000000000000.0,1e-06,a_and_b,80008,779.3932184215512,fossils,1.55903815144739e-17,1,
10,1000000000000.0,1e-06,a_and_b,90009,806.7717436449152,fossils,1.3488570466255287e-17,1,
10,1000000000000.0,1e-10,b_only,32439,1000000000000.0,fossils,1.3880218246555806e-17,1,0
10,1000000000000.0,1e-10,b_only,10001,1000000000000.0,fossils,1.1098618995891856e-17,1,1
10,1000000000000.0,1e-10,b_only,20002,1000000000000.0,fossils,1.1272185316760259e-17,1,0
10,1000000000000.0,1e-10,b_only,30003,1000000000000.0,fossils,1.2380454980898764e-17,1,1
10,1000000000000.0,1e-10,b_only,40004,1000000000000.0,fossils,1.5049130939441293e-17,1,1
10,1000000000000.0,1e-10,b_only,50005,1000000000000.0,fossils,1.0260423916766708e-17,1,0
10,1000000000000.0,1e-10,b_only,60006,1000000000000.0,fossils,2.255428429681997e-17,1,1
10,1000000000000.0,1e-10,b_only,70007,1000000000000.0,fossils,1.740665943350754e-17,1,1
10,1000000000000.0,1e-10,b_only,80008,1000000000000.0,fossils,8.803984816065236e-18,1,1
10,1000000000000.0,1e-10,b_only,90009,1000000000000.0,fossils,1.5319029094385947e-17,1,0
10,1000000000000.0,1e-10,a_and_b,32439,773.6978674227296,fossils,3.7996738376630935e-17,1,
10,1000000000000.0,1e-10,a_and_b,10001,827.9014014068637,fossils,1.5322732116138182e-17,1,
10,1000000000000.0,1e-10,a_and_b,20002,802.7457183202193,fossils,1.537186134551881e-17,1,
10,1000000000000.0,1e-10,a_and_b,30003,801.290804894721,fossils,2.705746548268888e-13,0,
10,1000000000000.0,1e-10,a_and_b,40004,789.7431525361552,fossils,2.2447524622734155e-17,1,
10,1000000000000.0,1e-10,a_and_b,50005,787.3700576998347,fossils,2.0086660345402076e-17,1,
10,1000000000000.0,1e-10,a_and_b,60006,823.8411639588031,fossils,2.955967548639344e-17,1,
10,1000000000000.0,1e-10,a_and_b,70007,793.4991600916743,fossils,1.0901786614389401e-16,1,
10,1000000000000.0,1e-10,a_and_b,80008,779.3932184215512,fossils,1.55903815144739e-17,1,
10,1000000000000.0,1e-10,a_and_b,90009,806.7717436449152,fossils,1.3347294871818944e-17,1,
10,100000000000000.0,0.01,b_only,32439,100000000000000.0,fossils,1.1258727355602545e-17,1,1
10,100000000000000.0,0.01,b_only,10001,100000000000000.0,fossils,1.0786841407413553e-17,1,0
10,100000000000000.0,0.01,b_only,20002,100000000000000.0,fossils,1.15363301320052e-17,1,0
10,100000000000000.0,0.01,b_only,30003,100000000000000.0,fossils,1.2189153036181476e-17,1,0
10,100000000000000.0,0.01,b_only,40004,100000000000000.0,fossils,1.289116569900335e-17,1,0
10,100000000000000.0,0.01,b_only,50005,100000000000000.0,fossils,1.9481124519417652e-17,1,0
10,100000000000000.0,0.01,b_only,60006,100000000000000.0,fossils,2.1569248962504427e-17,1,0
10,100000000000000.0,0.01,b_only,70007,100000000000000.0,fossils,1.3102744455951627e-17,1,1
10,100000000000000.0,0.01,b_only,80008,100000000000000.0,fossils,9.120755223180776e-18,1,0
10,100000000000000.0,0.01,b_only,90009,100000000000000.0,fossils,1.0186504560803475e-17,1,0
10,100000000000000.0,0.01,a_and_b,32439,818.4459147663499,fossils,5.454748805212958e-17,1,
10,100000000000000.0,0.01,a_and_b,10001,868.417650842189,fossils,2.520968756420804e-17,1,
10,100000000000000.0,0.01,a_and_b,20002,833.5849209659663,fossils,1.792320793857439e-17,1,
10,100000000000000.0,0.01,a_and_b,30003,834.1523521921641,fossils,6.929228839879066e-13,0,
10,100000000000000.0,0.01,a_and_b,40004,819.3146015744607,fossils,1.6858517054507385e-17,1,
10,100000000000000.0,0.01,a_and_b,50005,830.4907500055008,fossils,3.04753404273632e-17,1,
10,100000000000000.0,0.01,a_and_b,60006,860.3950113606153,fossils,2.367467115143145e-17,1,
10,100000000000000.0,0.01,a_and_b,70007,838.0160093949997,fossils,1.0573725581399867e-16,1,
10,100000000000000.0,0.01,a_and_b,80008,810.214546931753,fossils,1.5895341303436964e-17,1,
10,100000000000000.0,0.01,a_and_b,90009,837.4554014765837,fossils,1.1822174862296903e-17,1,
10,100000000000000.0,1e-06,b_only,32439,100000000000000.0,fossils,2.0634966821518187e-17,1,1
10,100000000000000.0,1e-06,b_only,10001,100000000000000.0,fossils,1.7626843538202292e-17,1,0
10,100000000000000.0,1e-06,b_only,20002,100000000000000.0,fossils,1.1419106229307225e-17,1,0
10,100000000000000.0,1e-06,b_only,30003,100000000000000.0,fossils,1.3310478369979623e-17,1,0
10,100000000000000.0,1e-06,b_only,40004,100000000000000.0,fossils,8.845929943255067e-18,1,0
10,100000000000000.0,1e-06,b_only,50005,100000000000000.0,fossils,7.868997879755379e-18,1,0
10,100000000000000.0,1e-06,b_only,60006,100000000000000.0,fossils,2.0638260164039752e-17,1,0
10,100000000000000.0,1e-06,b_only,70007,100000000000000.0,fossils,1.9705570660763884e-17,1,1
10,100000000000000.0,1e-06,b_only,80008,100000000000000.0,fossils,1.0430103177604743e-17,1,0
10,100000000000000.0,1e-06,b_only,90009,100000000000000.0,fossils,1.25403394045277e-17,1,0
10,100000000000000.0,1e-06,a_and_b,32439,818.4459147663499,fossils,5.1605230617044064e-17,1,
10,100000000000000.0,1e-06,a_and_b,10001,868.417650842189,fossils,3.326369608549168e-17,1,
10,100000000000000.0,1e-06,a_and_b,20002,833.5849209659663,fossils,1.5704311451440595e-17,1,
10,100000000000000.0,1e-06,a_and_b,30003,834.1523521921641,fossils,6.929196666324238e-13,0,
10,100000000000000.0,1e-06,a_and_b,50005,830.4907500055008,fossils,2.9677763005092635e-17,1,
10,100000000000000.0,1e-06,a_and_b,40004,819.3146015744607,fossils,2.327275788393291e-17,1,
10,100000000000000.0,1e-06,a_and_b,60006,860.3950113606153,fossils,1.984211025243997e-17,1,
10,100000000000000.0,1e-06,a_and_b,70007,838.0160093949997,fossils,1.067338511730072e-16,1,
10,100000000000000.0,1e-06,a_and_b,80008,810.214546931753,fossils,1.4159746435857806e-17,1,
10,100000000000000.0,1e-06,a_and_b,90009,837.4554014765837,fossils,1.40753558920303e-17,1,
10,100000000000000.0,1e-10,b_only,32439,100000000000000.0,fossils,2.0634966821518187e-17,1,1
10,100000000000000.0,1e-10,b_only,10001,100000000000000.0,fossils,1.7626843538202292e-17,1,0
10,100000000000000.0,1e-10,b_only,20002,100000000000000.0,fossils,1.1419106229307225e-17,1,0
10,100000000000000.0,1e-10,b_only,30003,100000000000000.0,fossils,1.3310478369979623e-17,1,0
10,100000000000000.0,1e-10,b_only,40004,100000000000000.0,fossils,8.845929943255067e-18,1,0
10,100000000000000.0,1e-10,b_only,50005,100000000000000.0,fossils,7.868997879755379e-18,1,0
10,100000000000000.0,1e-10,b_only,60006,100000000000000.0,fossils,2.0638260164039752e-17,1,0
10,100000000000000.0,1e-10,b_only,70007,100000000000000.0,fossils,1.9705570660763884e-17,1,1
10,100000000000000.0,1e-10,b_only,80008,100000000000000.0,fossils,1.0430103177604743e-17,1,0
10,100000000000000.0,1e-10,b_only,90009,100000000000000.0,fossils,1.0342920470658167e-17,1,0
10,100000000000000.0,1e-10,a_and_b,32439,818.4459147663499,fossils,5.1605230617044064e-17,1,
10,100000000000000.0,1e-10,a_and_b,10001,868.417650842189,fossils,3.326369608549168e-17,1,
10,100000000000000.0,1e-10,a_and_b,20002,833.5849209659663,fossils,1.5704311451440595e-17,1,
10,100000000000000.0,1e-10,a_and_b,30003,834.1523521921641,fossils,6.929196666324238e-13,0,
10,100000000000000.0,1e-10,a_and_b,40004,819.3146015744607,fossils,2.327275788393291e-17,1,
10,100000000000000.0,1e-10,a_and_b,50005,830.4907500055008,fossils,2.9677763005092635e-17,1,
10,100000000000000.0,1e-10,a_and_b,60006,860.3950113606153,fossils,1.984211025243997e-17,1,
10,100000000000000.0,1e-10,a_and_b,70007,838.0160093949997,fossils,1.067338511730072e-16,1,
10,100000000000000.0,1e-10,a_and_b,80008,810.214546931753,fossils,1.4159746435857806e-17,1,
10,100000000000000.0,1e-10,a_and_b,90009,837.4554014765837,fossils,1.40753558920303e-17,1,
50,1000.0,0.01,b_only,32439,1000.0,fossils,1.2369474647445827e-17,1,17
50,1000.0,0.01,b_only,10001,1000.0,fossils,9.040939857755755e-18,1,17
50,1000.0,0.01,b_only,20002,1000.0,fossils,1.0032664908048768e-17,1,17
50,1000.0,0.01,b_only,30003,1000.0,fossils,8.270042997442589e-18,1,16
50,1000.0,0.01,b_only,40004,1000.0,fossils,1.3812355912231065e-17,1,17
50,1000.0,0.01,a_and_b,32439,340.8959266059355,fossils,2.3986167593632864e-17,1,
50,1000.0,0.01,a_and_b,10001,332.6704640483794,fossils,3.430773198020455e-14,0,
50,1000.0,0.01,a_and_b,20002,342.01531005717044,fossils,1.2972284879849737e-17,1,
50,1000.0,0.01,a_and_b,30003,332.5575399530274,fossils,1.440272150379567e-17,1,
50,1000.0,0.01,a_and_b,40004,339.7279967362266,fossils,1.729775706084687e-17,1,
50,1000.0,1e-06,b_only,32439,1000.0,fossils,9.398483562665142e-18,1,10
50,1000.0,1e-06,b_only,10001,1000.0,fossils,7.15748085794847e-18,1,10
50,1000.0,1e-06,b_only,20002,1000.0,fossils,1.5851219348928662e-17,1,9
50,1000.0,1e-06,b_only,30003,1000.0,fossils,1.087619473978589e-17,1,9
50,1000.0,1e-06,b_only,40004,1000.0,fossils,1.1205852716723574e-17,1,9
50,1000.0,1e-06,a_and_b,32439,340.8959266059355,fossils,2.130658948048972e-17,1,
50,1000.0,1e-06,a_and_b,10001,332.6704640483794,fossils,3.430662806297438e-14,0,
50,1000.0,1e-06,a_and_b,20002,342.01531005717044,fossils,1.3008205597273523e-17,1,
50,1000.0,1e-06,a_and_b,30003,332.5575399530274,fossils,1.3203087159859501e-17,1,
50,1000.0,1e-06,a_and_b,40004,339.7279967362266,fossils,2.0951430742422268e-17,1,
50,1000.0,1e-10,b_only,32439,1000.0,fossils,8.842149491428955e-18,1,2
50,1000.0,1e-10,b_only,10001,1000.0,fossils,8.051471045093295e-18,1,2
50,1000.0,1e-10,b_only,20002,1000.0,fossils,9.070390618048055e-18,1,2
50,1000.0,1e-10,b_only,30003,1000.0,fossils,8.076364468055089e-18,1,1
50,1000.0,1e-10,b_only,40004,1000.0,fossils,1.1215265409853408e-17,1,2
50,1000.0,1e-10,a_and_b,32439,340.8959266059355,fossils,2.017493477574132e-17,1,
50,1000.0,1e-10,a_and_b,10001,332.6704640483794,fossils,3.4306828951705983e-14,0,
50,1000.0,1e-10,a_and_b,20002,342.01531005717044,fossils,9.94213172910261e-18,1,
50,1000.0,1e-10,a_and_b,30003,332.5575399530274,fossils,1.2602830347756429e-17,1,
50,1000.0,1e-10,a_and_b,40004,339.7279967362266,fossils,1.5853037024778422e-17,1,
50,1000000.0,0.01,b_only,32439,1000000.0,fossils,1.7749178981609678e-17,1,11
50,1000000.0,0.01,b_only,10001,1000000.0,fossils,7.887268423976028e-18,1,11
50,1000000.0,0.01,b_only,20002,1000000.0,fossils,1.0748956538536711e-17,1,11
50,1000000.0,0.01,b_only,30003,1000000.0,fossils,1.846666487949516e-17,1,11
50,1000000.0,0.01,b_only,40004,1000000.0,fossils,1.3082504173185858e-17,1,12
50,1000000.0,0.01,a_and_b,32439,514.0910030550745,fossils,1.356287412215004e-17,1,
50,1000000.0,0.01,a_and_b,10001,509.9351636232753,fossils,4.893425720271864e-17,1,
50,1000000.0,0.01,a_and_b,20002,516.73559112245,fossils,1.3677581652694044e-17,1,
50,1000000.0,0.01,a_and_b,30003,516.6093380570571,fossils,2.6609883329335163e-17,1,
50,1000000.0,0.01,a_and_b,40004,515.8068181969635,fossils,1.7723901141408284e-17,1,
50,1000000.0,1e-06,b_only,32439,1000000.0,fossils,1.6567644019867272e-17,1,5
50,1000000.0,1e-06,b_only,10001,1000000.0,fossils,1.016093695182102e-17,1,5
50,1000000.0,1e-06,b_only,20002,1000000.0,fossils,8.290092274793638e-18,1,4
50,1000000.0,1e-06,b_only,30003,1000000.0,fossils,1.2182244830594972e-17,1,3
50,1000000.0,1e-06,b_only,40004,1000000.0,fossils,1.3259601703625125e-17,1,4
50,1000000.0,1e-06,a_and_b,32439,514.0910030550745,fossils,1.8706641657915238e-17,1,
50,1000000.0,1e-06,a_and_b,10001,509.9351636232753,fossils,4.332939047643338e-17,1,
50,1000000.0,1e-06,a_and_b,20002,516.73559112245,fossils,1.4705688950162213e-17,1,
50,1000000.0,1e-06,a_and_b,30003,516.6093380570571,fossils,3.0985752067847833e-17,1,
50,1000000.0,1e-06,a_and_b,40004,515.8068181969635,fossils,1.949306762654902e-17,1,
50,1000000.0,1e-10,b_only,32439,1000000.0,fossils,7.258933598729004e-18,1,0
50,1000000.0,1e-10,b_only,10001,1000000.0,fossils,1.2705830479816302e-17,1,0
50,1000000.0,1e-10,b_only,20002,1000000.0,fossils,1.1652662409914538e-17,1,1
50,1000000.0,1e-10,b_only,30003,1000000.0,fossils,1.3673882088834162e-17,1,0
50,1000000.0,1e-10,b_only,40004,1000000.0,fossils,1.890190814769387e-17,1,1
50,1000000.0,1e-10,a_and_b,32439,514.0910030550745,fossils,1.985720048307875e-17,1,
50,1000000.0,1e-10,a_and_b,10001,509.9351636232753,fossils,5.036857521389391e-17,1,
50,1000000.0,1e-10,a_and_b,20002,516.73559112245,fossils,1.2871019897930489e-17,1,
50,1000000.0,1e-10,a_and_b,30003,516.6093380570571,fossils,2.3756798687660923e-17,1,
50,1000000.0,1e-10,a_and_b,40004,515.8068181969635,fossils,1.5835326240014462e-17,1,
50,1000000000.0,0.01,b_only,32439,1000000000.0,fossils,1.628850925162501e-17,1,7
50,1000000000.0,0.01,b_only,10001,1000000000.0,fossils,7.492566051198685e-18,1,7
50,1000000000.0,0.01,b_only,20002,1000000000.0,fossils,1.0305683303821505e-17,1,6
50,1000000000.0,0.01,b_only,30003,1000000000.0,fossils,1.0193269526749643e-17,1,5
50,1000000000.0,0.01,b_only,40004,1000000000.0,fossils,9.870778827809117e-18,1,6
50,1000000000.0,0.01,a_and_b,32439,601.633438240555,fossils,3.446957675666262e-16,0,
50,1000000000.0,0.01,a_and_b,10001,591.8452956314377,fossils,9.192315120759358e-17,1,
50,1000000000.0,0.01,a_and_b,20002,601.989856854262,fossils,1.935286801242682e-17,1,
50,1000000000.0,0.01,a_and_b,30003,595.2451748892067,fossils,1.2702728782422983e-17,1,
50,1000000000.0,0.01,a_and_b,40004,599.2753700970305,fossils,1.8168142746363054e-17,1,
50,1000000000.0,1e-06,b_only,32439,1000000000.0,fossils,1.4423655971861493e-17,1,0
50,1000000000.0,1e-06,b_only,10001,1000000000.0,fossils,5.634667705580782e-18,1,1
50,1000000000.0,1e-06,b_only,20002,1000000000.0,fossils,1.218418071902816e-17,1,0
50,1000000000.0,1e-06,b_only,30003,1000000000.0,fossils,6.4468464307066744e-18,1,0
50,1000000000.0,1e-06,b_only,40004,1000000000.0,fossils,8.686541147647528e-18,1,0
50,1000000000.0,1e-06,a_and_b,32439,601.633438240555,fossils,3.4755727330599696e-16,0,
50,1000000000.0,1e-06,a_and_b,10001,591.8452956314377,fossils,8.892115287490766e-17,1,
50,1000000000.0,1e-06,a_and_b,20002,601.989856854262,fossils,1.6997230070739208e-17,1,
50,1000000000.0,1e-06,a_and_b,30003,595.2451748892067,fossils,1.646965900524364e-17,1,
50,1000000000.0,1e-06,a_and_b,40004,599.2753700970305,fossils,1.6358439825135526e-17,1,
50,1000000000.0,1e-10,b_only,32439,1000000000.0,fossils,8.033243481229823e-18,1,0
50,1000000000.0,1e-10,b_only,10001,1000000000.0,fossils,5.994375700233687e-18,1,1
50,1000000000.0,1e-10,b_only,20002,1000000000.0,fossils,1.0249800868837504e-17,1,0
50,1000000000.0,1e-10,b_only,30003,1000000000.0,fossils,8.935619798678005e-18,1,0
50,1000000000.0,1e-10,b_only,40004,1000000000.0,fossils,1.4039693910072843e-17,1,0
50,1000000000.0,1e-10,a_and_b,32439,601.633438240555,fossils,3.4885356829004833e-16,0,
50,1000000000.0,1e-10,a_and_b,10001,591.8452956314377,fossils,8.730010365707717e-17,1,
50,1000000000.0,1e-10,a_and_b,20002,601.989856854262,fossils,1.4169769830263026e-17,1,
50,1000000000.0,1e-10,a_and_b,30003,595.2451748892067,fossils,1.9577567363562617e-17,1,
50,1000000000.0,1e-10,a_and_b,40004,599.2753700970305,fossils,1.906941684848318e-17,1,
50,1000000000000.0,0.01,b_only,32439,1000000000000.0,fossils,9.675592745661978e-18,1,1
50,1000000000000.0,0.01,b_only,10001,1000000000000.0,fossils,7.245791589611011e-18,1,1
50,1000000000000.0,0.01,b_only,20002,1000000000000.0,fossils,1.2913907115828812e-17,1,1
50,1000000000000.0,0.01,b_only,30003,1000000000000.0,fossils,8.572255600375992e-18,1,1
50,1000000000000.0,0.01,b_only,40004,1000000000000.0,fossils,8.4158077840895e-18,1,1
50,1000000000000.0,0.01,b_only,50005,1000000000000.0,fossils,6.581766961874516e-18,1,1
