study,aspect,kappa,res_size,noise_model,seed,effective_kappa,method,final_be,pass_fail,iters_to_stable
fossils_followup,50,1000.0,1e-10,a_and_b,150015,333.2739311158473,qr_ref,1.5845479355046566e-16,1,0
fossils_followup,50,1000.0,1e-10,a_and_b,160016,337.9115371848397,sketch_solve,0.0005407405258532143,0,
fossils_followup,50,1000.0,1e-10,a_and_b,160016,337.9115371848397,iter_sketch_mom,4.559361614719362e-15,0,
fossils_followup,50,1000.0,1e-10,a_and_b,160016,337.9115371848397,sketch_pre_cold,5.692539401936971e-10,0,
fossils_followup,50,1000.0,1e-10,a_and_b,160016,337.9115371848397,sketch_pre_warm,1.1068691136133653e-12,0,
fossils_followup,50,1000.0,1e-10,a_and_b,160016,337.9115371848397,fossils,2.13889050642876e-17,1,
fossils_followup,50,1000.0,1e-10,a_and_b,160016,337.9115371848397,spir,1.0712165646612284e-17,1,19
fossils_followup,50,1000.0,1e-10,a_and_b,160016,337.9115371848397,qr_ref,1.315314023360247e-16,1,0
fossils_followup,50,1000.0,1e-10,a_and_b,170017,334.72999402067154,sketch_solve,0.0005894088904499281,0,
fossils_followup,50,1000.0,1e-10,a_and_b,170017,334.72999402067154,iter_sketch_mom,2.4244640121943423e-08,0,
fossils_followup,50,1000.0,1e-10,a_and_b,170017,334.72999402067154,sketch_pre_cold,7.12350716604382e-10,0,
fossils_followup,50,1000.0,1e-10,a_and_b,170017,334.72999402067154,sketch_pre_warm,9.656623942384688e-12,0,
fossils_followup,50,1000.0,1e-10,a_and_b,170017,334.72999402067154,fossils,1.2714393400990062e-16,1,
fossils_followup,50,1000.0,1e-10,a_and_b,170017,334.72999402067154,spir,1.0160799281836757e-17,1,20
fossils_followup,50,1000.0,1e-10,a_and_b,170017,334.72999402067154,qr_ref,1.3298197856808888e-16,1,0
fossils_followup,50,1000.0,1e-10,a_and_b,180018,337.6392941197156,sketch_solve,0.0006427296169408449,0,
fossils_followup,50,1000.0,1e-10,a_and_b,180018,337.6392941197156,iter_sketch_mom,6.1211002770754685e-15,0,
fossils_followup,50,1000.0,1e-10,a_and_b,180018,337.6392941197156,sketch_pre_cold,8.060537110260557e-10,0,
fossils_followup,50,1000.0,1e-10,a_and_b,180018,337.6392941197156,sketch_pre_warm,1.0766209736280742e-12,0,
fossils_followup,50,1000.0,1e-10,a_and_b,180018,337.6392941197156,fossils,1.6331685279121936e-17,1,
fossils_followup,50,1000.0,1e-10,a_and_b,180018,337.6392941197156,spir,1.3161554947696334e-17,1,
fossils_followup,50,1000.0,1e-10,a_and_b,180018,337.6392941197156,qr_ref,2.6725367866098033e-16,1,0
fossils_followup,50,1000.0,1e-10,a_and_b,190019,330.7498268607777,sketch_solve,0.000495185035352823,0,
fossils_followup,50,1000.0,1e-10,a_and_b,190019,330.7498268607777,iter_sketch_mom,1.0293836583035016e-12,0,
fossils_followup,50,1000.0,1e-10,a_and_b,190019,330.7498268607777,sketch_pre_cold,1.4579926672112445e-09,0,
fossils_followup,50,1000.0,1e-10,a_and_b,190019,330.7498268607777,sketch_pre_warm,1.2279894104269866e-12,0,
fossils_followup,50,1000.0,1e-10,a_and_b,190019,330.7498268607777,fossils,2.5930807906585794e-17,1,
fossils_followup,50,1000.0,1e-10,a_and_b,190019,330.7498268607777,spir,8.824613053904426e-18,1,20
fossils_followup,50,1000.0,1e-10,a_and_b,190019,330.7498268607777,qr_ref,1.5136217137177714e-16,1,0
fossils_followup,50,1000.0,1e-10,a_and_b,200020,334.10362212807365,sketch_solve,0.0006749293970616852,0,
fossils_followup,50,1000.0,1e-10,a_and_b,200020,334.10362212807365,iter_sketch_mom,3.7494193522111915e-15,0,
fossils_followup,50,1000.0,1e-10,a_and_b,200020,334.10362212807365,sketch_pre_cold,1.4294928924687251e-09,0,
fossils_followup,50,1000.0,1e-10,a_and_b,200020,334.10362212807365,sketch_pre_warm,9.037124577332916e-13,0,
fossils_followup,50,1000.0,1e-10,a_and_b,200020,334.10362212807365,fossils,1.4156081139690623e-17,1,
fossils_followup,50,1000.0,1e-10,a_and_b,200020,334.10362212807365,spir,1.3123268641077839e-17,1,20
fossils_followup,50,1000.0,1e-10,a_and_b,200020,334.10362212807365,qr_ref,3.4959826642849883e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,32439,333.3237523857592,sketch_solve,0.0006070110763790927,0,
fossils_followup,100,1000.0,0.01,a_and_b,32439,333.3237523857592,iter_sketch_mom,4.135394827455847e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,32439,333.3237523857592,sketch_pre_cold,1.1894499103763441e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,32439,333.3237523857592,sketch_pre_warm,7.812762235120313e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,32439,333.3237523857592,fossils,2.4624487458804586e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,32439,333.3237523857592,spir,1.1288725300894258e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,32439,333.3237523857592,qr_ref,2.9160922636996406e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,10001,330.37026198629496,sketch_solve,0.0006605711153203418,0,
fossils_followup,100,1000.0,0.01,a_and_b,10001,330.37026198629496,iter_sketch_mom,6.162351851578243e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,10001,330.37026198629496,sketch_pre_cold,2.2138115484037858e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,10001,330.37026198629496,sketch_pre_warm,9.979543132879853e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,10001,330.37026198629496,fossils,2.7112045456773766e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,10001,330.37026198629496,spir,8.010343943693714e-18,1,20
fossils_followup,100,1000.0,0.01,a_and_b,10001,330.37026198629496,qr_ref,2.488096092399389e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,20002,331.02070202738156,sketch_solve,0.0005038115079640859,0,
fossils_followup,100,1000.0,0.01,a_and_b,20002,331.02070202738156,iter_sketch_mom,3.832204705523265e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,20002,331.02070202738156,sketch_pre_cold,1.2984191248824372e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,20002,331.02070202738156,sketch_pre_warm,3.154586566528084e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,20002,331.02070202738156,fossils,2.7209833264164562e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,20002,331.02070202738156,spir,1.2615096726209332e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,20002,331.02070202738156,qr_ref,2.4271746529872515e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,30003,335.30085445634296,sketch_solve,0.00045630353234821626,0,
fossils_followup,100,1000.0,0.01,a_and_b,30003,335.30085445634296,iter_sketch_mom,3.3677055720854063e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,30003,335.30085445634296,sketch_pre_cold,2.3073891508713112e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,30003,335.30085445634296,sketch_pre_warm,1.9169040384669705e-11,0,
fossils_followup,100,1000.0,0.01,a_and_b,30003,335.30085445634296,fossils,3.469010542777387e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,30003,335.30085445634296,spir,9.279931266156155e-18,1,20
fossils_followup,100,1000.0,0.01,a_and_b,30003,335.30085445634296,qr_ref,1.5787452137521228e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,40004,329.79413683452975,sketch_solve,0.0006562362738319814,0,
fossils_followup,100,1000.0,0.01,a_and_b,40004,329.79413683452975,iter_sketch_mom,4.935905567235625e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,40004,329.79413683452975,sketch_pre_cold,1.4452091251026022e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,40004,329.79413683452975,sketch_pre_warm,2.3124545224291365e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,40004,329.79413683452975,fossils,8.708306449544842e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,40004,329.79413683452975,spir,1.0802258700106532e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,40004,329.79413683452975,qr_ref,5.457670136322497e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,50005,331.1689521590574,sketch_solve,0.0006823225001056165,0,
fossils_followup,100,1000.0,0.01,a_and_b,50005,331.1689521590574,iter_sketch_mom,4.8188683370859364e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,50005,331.1689521590574,sketch_pre_cold,2.780312895484386e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,50005,331.1689521590574,sketch_pre_warm,3.6057334254495733e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,50005,331.1689521590574,fossils,3.7701929976498723e-16,0,
fossils_followup,100,1000.0,0.01,a_and_b,50005,331.1689521590574,spir,1.4741549366537505e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,50005,331.1689521590574,qr_ref,1.8675496647043362e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,60006,337.6535740851372,sketch_solve,0.0007071830561668568,0,
fossils_followup,100,1000.0,0.01,a_and_b,60006,337.6535740851372,iter_sketch_mom,4.596166302721311e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,60006,337.6535740851372,sketch_pre_cold,1.5807698512327389e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,60006,337.6535740851372,sketch_pre_warm,3.298772730120381e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,60006,337.6535740851372,fossils,2.3428927844996307e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,60006,337.6535740851372,spir,1.0008504646585987e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,60006,337.6535740851372,qr_ref,2.8725037858320105e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,70007,333.75129000952694,sketch_solve,0.0006669473590057046,0,
fossils_followup,100,1000.0,0.01,a_and_b,70007,333.75129000952694,iter_sketch_mom,5.49111775235779e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,70007,333.75129000952694,sketch_pre_cold,1.1519915382764926e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,70007,333.75129000952694,sketch_pre_warm,7.781763184755256e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,70007,333.75129000952694,fossils,6.471027657620301e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,70007,333.75129000952694,spir,1.1478729356105108e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,70007,333.75129000952694,qr_ref,4.525014642277384e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,80008,333.22913491095295,sketch_solve,0.0005760459996388024,0,
fossils_followup,100,1000.0,0.01,a_and_b,80008,333.22913491095295,iter_sketch_mom,5.086930324344628e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,80008,333.22913491095295,sketch_pre_cold,5.444786130843928e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,80008,333.22913491095295,sketch_pre_warm,1.7972272524431398e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,80008,333.22913491095295,fossils,1.8876211131694283e-13,0,
fossils_followup,100,1000.0,0.01,a_and_b,80008,333.22913491095295,spir,1.3047415836871608e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,80008,333.22913491095295,qr_ref,3.056472772823253e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,90009,338.9997301110963,sketch_solve,0.0005460552509667416,0,
fossils_followup,100,1000.0,0.01,a_and_b,90009,338.9997301110963,iter_sketch_mom,3.72106263812324e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,90009,338.9997301110963,sketch_pre_cold,1.5497625510861508e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,90009,338.9997301110963,sketch_pre_warm,7.6361273447307e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,90009,338.9997301110963,fossils,4.4176302518812155e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,90009,338.9997301110963,spir,1.0701320209986208e-17,1,19
fossils_followup,100,1000.0,0.01,a_and_b,90009,338.9997301110963,qr_ref,2.1143034881335436e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,110011,330.22563981668804,sketch_solve,0.0005464436632087533,0,
fossils_followup,100,1000.0,0.01,a_and_b,110011,330.22563981668804,iter_sketch_mom,3.693587567133947e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,110011,330.22563981668804,sketch_pre_cold,9.130520485471885e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,110011,330.22563981668804,sketch_pre_warm,4.5745132716593385e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,110011,330.22563981668804,fossils,4.640466078420509e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,110011,330.22563981668804,spir,1.1465891069512917e-17,1,19
fossils_followup,100,1000.0,0.01,a_and_b,110011,330.22563981668804,qr_ref,2.1778509687093224e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,120012,333.2541686901032,sketch_solve,0.000636640995127253,0,
fossils_followup,100,1000.0,0.01,a_and_b,120012,333.2541686901032,iter_sketch_mom,3.646975302461779e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,120012,333.2541686901032,sketch_pre_cold,1.2000764353165707e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,120012,333.2541686901032,sketch_pre_warm,5.016514564319651e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,120012,333.2541686901032,fossils,2.7979027648703334e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,120012,333.2541686901032,spir,5.828681042590958e-18,1,20
fossils_followup,100,1000.0,0.01,a_and_b,120012,333.2541686901032,qr_ref,1.7978719422466347e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,130013,335.32196612670356,sketch_solve,0.0005790830835878286,0,
fossils_followup,100,1000.0,0.01,a_and_b,130013,335.32196612670356,iter_sketch_mom,1.999407950045329e-14,0,
fossils_followup,100,1000.0,0.01,a_and_b,130013,335.32196612670356,sketch_pre_cold,3.2691290210220628e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,130013,335.32196612670356,sketch_pre_warm,4.91534621818515e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,130013,335.32196612670356,fossils,3.244477101513323e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,130013,335.32196612670356,spir,1.4198073945184732e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,130013,335.32196612670356,qr_ref,2.5022541642784505e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,140014,334.2715268423128,sketch_solve,0.0005296428944749638,0,
fossils_followup,100,1000.0,0.01,a_and_b,140014,334.2715268423128,iter_sketch_mom,4.358203819860614e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,140014,334.2715268423128,sketch_pre_cold,9.148348471114777e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,140014,334.2715268423128,sketch_pre_warm,1.456356025051974e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,140014,334.2715268423128,fossils,3.531285263656715e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,140014,334.2715268423128,spir,1.2272903068004434e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,140014,334.2715268423128,qr_ref,1.6153874550704904e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,150015,326.26856430841985,sketch_solve,0.0006133825973971044,0,
fossils_followup,100,1000.0,0.01,a_and_b,150015,326.26856430841985,iter_sketch_mom,4.204584616417979e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,150015,326.26856430841985,sketch_pre_cold,5.472447188066259e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,150015,326.26856430841985,sketch_pre_warm,7.175728244470194e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,150015,326.26856430841985,fossils,1.6638987681811544e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,150015,326.26856430841985,spir,1.0630037113088727e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,150015,326.26856430841985,qr_ref,1.7419318163317486e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,160016,335.00682493231284,sketch_solve,0.00046611403360031443,0,
fossils_followup,100,1000.0,0.01,a_and_b,160016,335.00682493231284,iter_sketch_mom,2.050596492692662e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,160016,335.00682493231284,sketch_pre_cold,6.931967564923625e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,160016,335.00682493231284,sketch_pre_warm,6.436852378926031e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,160016,335.00682493231284,fossils,9.467113658891736e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,160016,335.00682493231284,spir,1.657065768475892e-17,1,19
fossils_followup,100,1000.0,0.01,a_and_b,160016,335.00682493231284,qr_ref,2.5187234472330803e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,170017,335.3323385567737,sketch_solve,0.0007358623862161207,0,
fossils_followup,100,1000.0,0.01,a_and_b,170017,335.3323385567737,iter_sketch_mom,8.281866179274927e-14,0,
fossils_followup,100,1000.0,0.01,a_and_b,170017,335.3323385567737,sketch_pre_cold,8.167248561896803e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,170017,335.3323385567737,sketch_pre_warm,6.655874731701182e-13,0,
fossils_followup,100,1000.0,0.01,a_and_b,170017,335.3323385567737,fossils,3.5570407460937714e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,170017,335.3323385567737,spir,1.3032923888173622e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,170017,335.3323385567737,qr_ref,4.576910261902572e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,180018,334.7278672788619,sketch_solve,0.0005082986166078042,0,
fossils_followup,100,1000.0,0.01,a_and_b,180018,334.7278672788619,iter_sketch_mom,3.5623622079652644e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,180018,334.7278672788619,sketch_pre_cold,7.405463506150614e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,180018,334.7278672788619,sketch_pre_warm,1.2498309692904812e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,180018,334.7278672788619,fossils,3.542954999147346e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,180018,334.7278672788619,spir,9.515238009757585e-18,1,19
fossils_followup,100,1000.0,0.01,a_and_b,180018,334.7278672788619,qr_ref,1.965835426004567e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,190019,332.6381061506061,sketch_solve,0.0005685910834353923,0,
fossils_followup,100,1000.0,0.01,a_and_b,190019,332.6381061506061,iter_sketch_mom,2.814712670165867e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,190019,332.6381061506061,sketch_pre_cold,2.0073594975470776e-09,0,
fossils_followup,100,1000.0,0.01,a_and_b,190019,332.6381061506061,sketch_pre_warm,2.9540223777685757e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,190019,332.6381061506061,fossils,4.58124212481614e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,190019,332.6381061506061,spir,1.0376765661816652e-17,1,20
fossils_followup,100,1000.0,0.01,a_and_b,190019,332.6381061506061,qr_ref,3.7407853259881826e-16,1,0
fossils_followup,100,1000.0,0.01,a_and_b,200020,332.5591851741679,sketch_solve,0.0008974852286190685,0,
fossils_followup,100,1000.0,0.01,a_and_b,200020,332.5591851741679,iter_sketch_mom,5.615951919217851e-15,0,
fossils_followup,100,1000.0,0.01,a_and_b,200020,332.5591851741679,sketch_pre_cold,6.739527920198579e-10,0,
fossils_followup,100,1000.0,0.01,a_and_b,200020,332.5591851741679,sketch_pre_warm,2.821042285285713e-12,0,
fossils_followup,100,1000.0,0.01,a_and_b,200020,332.5591851741679,fossils,4.350085734352074e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,200020,332.5591851741679,spir,1.1026326222103086e-17,1,
fossils_followup,100,1000.0,0.01,a_and_b,200020,332.5591851741679,qr_ref,3.7717932727436815e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,32439,333.3237523857592,sketch_solve,0.00060708692674037,0,
fossils_followup,100,1000.0,1e-06,a_and_b,32439,333.3237523857592,iter_sketch_mom,4.139756658753809e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,32439,333.3237523857592,sketch_pre_cold,1.189448223336999e-10,0,
fossils_followup,100,1000.0,1e-06,a_and_b,32439,333.3237523857592,sketch_pre_warm,7.812726413446262e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,32439,333.3237523857592,fossils,2.282416094849179e-17,1,
fossils_followup,100,1000.0,1e-06,a_and_b,32439,333.3237523857592,spir,1.2582717742528206e-17,1,20
fossils_followup,100,1000.0,1e-06,a_and_b,32439,333.3237523857592,qr_ref,2.837792552345377e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,10001,330.37026198629496,sketch_solve,0.0006606089704024329,0,
fossils_followup,100,1000.0,1e-06,a_and_b,10001,330.37026198629496,iter_sketch_mom,6.160065156190526e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,10001,330.37026198629496,sketch_pre_cold,2.213815810740533e-09,0,
fossils_followup,100,1000.0,1e-06,a_and_b,10001,330.37026198629496,sketch_pre_warm,9.975704391812889e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,10001,330.37026198629496,fossils,2.7365889087698694e-17,1,
fossils_followup,100,1000.0,1e-06,a_and_b,10001,330.37026198629496,spir,9.594777292947903e-18,1,20
fossils_followup,100,1000.0,1e-06,a_and_b,10001,330.37026198629496,qr_ref,3.354104773499922e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,20002,331.02070202738156,sketch_solve,0.0005038709882464143,0,
fossils_followup,100,1000.0,1e-06,a_and_b,20002,331.02070202738156,iter_sketch_mom,3.832007208887341e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,20002,331.02070202738156,sketch_pre_cold,1.2984188331344155e-09,0,
fossils_followup,100,1000.0,1e-06,a_and_b,20002,331.02070202738156,sketch_pre_warm,3.1529631440405354e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,20002,331.02070202738156,fossils,2.5488791886058765e-17,1,
fossils_followup,100,1000.0,1e-06,a_and_b,20002,331.02070202738156,spir,1.3548084783918098e-17,1,20
fossils_followup,100,1000.0,1e-06,a_and_b,20002,331.02070202738156,qr_ref,2.387361104852035e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,30003,335.30085445634296,sketch_solve,0.00045632394694043727,0,
fossils_followup,100,1000.0,1e-06,a_and_b,30003,335.30085445634296,iter_sketch_mom,3.366416323547077e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,30003,335.30085445634296,sketch_pre_cold,2.3073896279019163e-10,0,
fossils_followup,100,1000.0,1e-06,a_and_b,30003,335.30085445634296,sketch_pre_warm,1.9162498605694414e-11,0,
fossils_followup,100,1000.0,1e-06,a_and_b,30003,335.30085445634296,fossils,3.797756709728686e-17,1,
fossils_followup,100,1000.0,1e-06,a_and_b,30003,335.30085445634296,spir,9.075578582711884e-18,1,20
fossils_followup,100,1000.0,1e-06,a_and_b,30003,335.30085445634296,qr_ref,1.6698362971154962e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,40004,329.79413683452975,sketch_solve,0.0006562743312931285,0,
fossils_followup,100,1000.0,1e-06,a_and_b,40004,329.79413683452975,iter_sketch_mom,4.938242508923733e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,40004,329.79413683452975,sketch_pre_cold,1.445207966629044e-09,0,
fossils_followup,100,1000.0,1e-06,a_and_b,40004,329.79413683452975,sketch_pre_warm,2.311874002445368e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,40004,329.79413683452975,fossils,8.883846722645291e-17,1,
fossils_followup,100,1000.0,1e-06,a_and_b,40004,329.79413683452975,spir,1.4369055546068523e-17,1,
fossils_followup,100,1000.0,1e-06,a_and_b,40004,329.79413683452975,qr_ref,5.406949937922699e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,50005,331.1689521590574,sketch_solve,0.0006823479025253485,0,
fossils_followup,100,1000.0,1e-06,a_and_b,50005,331.1689521590574,iter_sketch_mom,4.822028943817253e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,50005,331.1689521590574,sketch_pre_cold,2.7803121124306466e-09,0,
fossils_followup,100,1000.0,1e-06,a_and_b,50005,331.1689521590574,sketch_pre_warm,3.603949525910147e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,50005,331.1689521590574,fossils,3.780267360934504e-16,0,
fossils_followup,100,1000.0,1e-06,a_and_b,50005,331.1689521590574,spir,1.329379116465385e-17,1,20
fossils_followup,100,1000.0,1e-06,a_and_b,50005,331.1689521590574,qr_ref,1.9786148566404953e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,60006,337.6535740851372,sketch_solve,0.0007071766083741075,0,
fossils_followup,100,1000.0,1e-06,a_and_b,60006,337.6535740851372,iter_sketch_mom,4.5954378596502845e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,60006,337.6535740851372,sketch_pre_cold,1.580771245328834e-09,0,
fossils_followup,100,1000.0,1e-06,a_and_b,60006,337.6535740851372,sketch_pre_warm,3.2999597600529977e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,60006,337.6535740851372,fossils,1.9423260536787495e-17,1,
fossils_followup,100,1000.0,1e-06,a_and_b,60006,337.6535740851372,spir,9.7698549257437e-18,1,20
fossils_followup,100,1000.0,1e-06,a_and_b,60006,337.6535740851372,qr_ref,3.1597587493342903e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,70007,333.75129000952694,sketch_solve,0.0006669014617208865,0,
fossils_followup,100,1000.0,1e-06,a_and_b,70007,333.75129000952694,iter_sketch_mom,5.494083833552406e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,70007,333.75129000952694,sketch_pre_cold,1.1519913984726576e-09,0,
fossils_followup,100,1000.0,1e-06,a_and_b,70007,333.75129000952694,sketch_pre_warm,7.785635809138505e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,70007,333.75129000952694,fossils,6.473626878519818e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,70007,333.75129000952694,spir,1.0890083864302513e-17,1,20
fossils_followup,100,1000.0,1e-06,a_and_b,70007,333.75129000952694,qr_ref,4.538255930958797e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,80008,333.22913491095295,sketch_solve,0.0005760303716500835,0,
fossils_followup,100,1000.0,1e-06,a_and_b,80008,333.22913491095295,iter_sketch_mom,5.0845950867734776e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,80008,333.22913491095295,sketch_pre_cold,5.444784353676532e-10,0,
fossils_followup,100,1000.0,1e-06,a_and_b,80008,333.22913491095295,sketch_pre_warm,1.7979300011397927e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,80008,333.22913491095295,fossils,1.8899086986634663e-13,0,
fossils_followup,100,1000.0,1e-06,a_and_b,80008,333.22913491095295,spir,1.420712871396779e-17,1,20
fossils_followup,100,1000.0,1e-06,a_and_b,80008,333.22913491095295,qr_ref,2.8760202750600753e-16,1,0
fossils_followup,100,1000.0,1e-06,a_and_b,90009,338.9997301110963,sketch_solve,0.0005460500354632184,0,
fossils_followup,100,1000.0,1e-06,a_and_b,90009,338.9997301110963,iter_sketch_mom,3.724400963270368e-15,0,
fossils_followup,100,1000.0,1e-06,a_and_b,90009,338.9997301110963,sketch_pre_cold,1.5497626226743762e-09,0,
fossils_followup,100,1000.0,1e-06,a_and_b,90009,338.9997301110963,sketch_pre_warm,7.633142193387245e-12,0,
fossils_followup,100,1000.0,1e-06,a_and_b,90009,338.9997301110963,fossils,4.601901393099167e-17,1,
